run_id,epoch,online_train_loss,online_train_accuracy,validation_loss,validation_accuracy,epoch_seconds
samples_4700_lr_0.002_pad_1_epochs_10,1,3.1850771165526868,17.872340425531917,2.1627075754714693,39.787234042553195,357.675334890002
samples_4700_lr_0.002_pad_1_epochs_10,2,1.6879096420674944,49.069148936170215,1.4381139767954565,57.659574468085104,360.66558964700016
samples_4700_lr_0.002_pad_1_epochs_10,3,1.1664844309224736,64.28191489361701,1.2616945505471266,63.61702127659574,361.38947090299916
samples_4700_lr_0.002_pad_1_epochs_10,4,0.9118979000382933,70.82446808510639,1.0872235584798788,64.25531914893618,359.07212587400136
samples_4700_lr_0.002_pad_1_epochs_10,5,0.7564100721187245,74.81382978723404,1.1000983752646387,68.08510638297872,359.19669048300057
samples_4700_lr_0.002_pad_1_epochs_10,6,0.6368105416331603,78.37765957446808,1.0601131525114758,66.80851063829788,359.9003033780027
samples_4700_lr_0.002_pad_1_epochs_10,7,0.5433563913143685,81.62234042553192,1.0752121711277316,68.51063829787233,362.6635253459972
samples_4700_lr_0.002_pad_1_epochs_10,8,0.45768134303900176,83.93617021276596,0.9453922362589345,69.14893617021278,362.7802394190003
samples_4700_lr_0.002_pad_1_epochs_10,9,0.39889279615480755,86.01063829787235,0.9497919162359222,71.70212765957447,359.0789050639978
samples_4700_lr_0.002_pad_1_epochs_10,10,0.3327566468885942,88.19148936170212,1.040877914308197,69.57446808510637,356.09518864799975
